id,creditlimit,n_cards,os_balance,os_billing,tot_cash_advance_trx,tot_retail_trx,remaining_unpaid_balance,branchcode,rasio_pembayaranpayment_ratio,overlimit_pct,payment_ration_3months,payment_ration_6months,deliquncy_score,loan_tenure,total_trx,remaining_statement_balance_per_n_cards,remaining_statement_balance_per_limit,total_trx_per_limit,tot_trx_3months_per_limit,tot_trx_6months_per_limit,utilization_Rate_3months,utilization_Rate_6months
20210106072,69000000.0,2,7051047,1987061.0,0.0,2184401.0,0.0,F,100.0,0.0,100.0,100.0,0,14.4,2184401.0,0.0,0.0,0.0317,0.0618,0.0828,0.12300000000000001,0.0362
20210114691,7000000.0,3,5278243,5141121.0,0.0,0.0,0.0,A,100.0,0.0,85.4,106.0,0,2.83,0.0,0.0,0.0,0.0,0.49700000000000005,0.43,0.638,0.36700000000000005
20210101208,3000000.0,2,3808811,3777084.0,0.0,0.0,3805597.0,B,0.0,27.04,10.63,14.46,0,3.833333333,0.0,1902798.5,1.268532333,0.0,0.092639667,0.09654755699999999,1.077800917,1.003843443
20210104195,8000000.0,2,7729028,5168425.0,0.0,1220552.0,6071344.0,A,27.8,0.0,29.8,41.1,0,7.83,1220552.0,3035672.0,0.759,0.153,0.16899999999999998,0.11599999999999999,0.9540000000000001,0.562
20210110703,10000000.0,4,12401270,12188215.0,0.0,-37292.0,12304310.0,A,0.0,24.5,8.1,10.0,0,3.17,-37292.0,3076078.0,1.23,-0.00373,0.0382,0.0827,1.19,1.32
20210112634,6000000.0,2,5757744,5590416.0,0.0,500000.0,5692096.0,C,0.0,0.0,10.5,69.2,0,8.58,500000.0,2846048.0,0.9490000000000001,0.0833,0.0594,0.29100000000000004,0.7490000000000001,0.565
20210113253,93000000.0,5,503088,131665.0,0.0,410760.0,354789.0,A,0.0,0.0,76.5,72.4,0,13.0,410760.0,70958.0,0.00381,0.00442,0.00161,0.0107,0.0021100000000000003,0.027999999999999997
20210100835,5000000.0,2,3615935,3157422.0,100000.0,0.0,3704460.0,A,27.99,0.0,26.29,39.54,0,0.75,100000.0,1852230.0,0.740892,0.02,0.12774875,0.39643246600000004,0.8167909999999999,0.8195998
20210111743,5000000.0,5,879629,194975.0,0.0,0.0,654995.0,F,104.0,0.0,98.8,60.5,0,7.08,0.0,130999.0,0.131,0.0,0.0,0.0,0.18100000000000002,0.318
20210106230,69000000.0,3,72056129,6531554.0,0.0,118100.0,59607553.0,F,49.1,2.32,97.4,99.2,0,14.4,118100.0,19869184.0,0.8640000000000001,0.0017100000000000001,0.28600000000000003,0.102,0.977,1.09
20210114999,7000000.0,2,3931729,3894479.0,0.0,1882570.0,0.0,A,100.0,0.0,100.0,100.0,0,5.5,1882570.0,0.0,0.0,0.26899999999999996,0.185,0.0559,0.282,0.415
20210100275,45000000.0,1,40317,25028.0,0.0,0.0,36050.0,B,0.0,0.0,48.9,58.69,0,23.58333333,0.0,36050.0,0.0008011110000000001,0.0,0.002472222,0.065722118,0.006333760999999999,0.175489652
20210109015,22000000.0,4,22995027,7266878.0,0.0,0.0,17259420.0,A,0.0,0.0,46.4,99.8,0,9.08,0.0,4314855.0,0.785,0.0,0.0907,0.0379,0.917,0.688
20210108963,7000000.0,2,4817373,4697377.0,0.0,16000.0,4869048.0,F,10.6,0.0,11.2,13.1,0,9.33,16000.0,2434524.0,0.696,0.00229,0.0,0.0553,0.778,1.1
20210101692,20000000.0,3,22970153,18473758.0,5050000.0,7060782.0,19092928.0,J,30.0,14.76,18.97,17.11,0,6.0,12110782.0,6364309.333,0.9546464,0.6055391,0.170278113,0.24971883399999997,0.719574438,1.025090667
20210109258,3000000.0,2,2883447,385632.0,0.0,0.0,3012473.0,I,0.0,0.0,45.9,3.36,0,0.917,0.0,1506237.0,1.0,0.0,0.0494,0.11900000000000001,0.9390000000000001,0.956
20210114792,10000000.0,4,6049313,2805337.0,0.0,742855.0,0.0,F,99.8,0.0,99.9,99.8,0,9.42,742855.0,0.0,0.0,0.0743,0.141,0.319,0.48700000000000004,0.48200000000000004
20210103094,85000000.0,2,6048859,3910340.0,0.0,0.0,5249079.0,A,0.0,0.0,9.23,8.94,0,13.8,0.0,2624540.0,0.0618,0.0,0.0,0.0,0.0717,0.124
20210107775,19000000.0,4,1413229,1344494.0,0.0,5272.0,1416106.0,A,0.0,0.0,32.0,33.0,0,10.5,5272.0,354027.0,0.0745,0.000277,0.0159,0.0,0.0507,0.0228
20210101316,8000000.0,2,6701577,7866423.0,0.0,0.0,6716423.0,A,10.44,0.0,13.76,62.88,0,2.75,0.0,3358211.5,0.839552875,0.0,0.070790625,0.229583084,0.9792456559999999,0.8897532090000001
20210108154,4000000.0,3,4920740,4943721.0,0.0,454997.0,4920127.0,A,0.0,23.8,23.7,18.1,0,1.5,454997.0,1640042.0,1.23,0.114,0.28300000000000003,0.192,1.18,1.12
20210109802,5000000.0,4,5107750,4272352.0,0.0,716117.0,5082646.0,I,28.2,2.27,33.1,34.0,0,4.42,716117.0,1270662.0,1.02,0.14300000000000002,0.10099999999999999,0.222,1.13,0.904
20210109321,15000000.0,3,12850031,6531165.0,0.0,3814000.0,6588896.0,A,74.1,4.27,46.9,13.1,0,6.25,3814000.0,2196299.0,0.439,0.254,0.39899999999999997,0.34600000000000003,0.613,0.85
20210106876,5000000.0,2,1674800,525190.0,0.0,1101877.0,0.0,F,120.0,0.0,100.0,100.0,0,3.25,1101877.0,0.0,0.0,0.22,0.114,0.233,0.419,0.47600000000000003
20210113762,70000000.0,4,49494129,33194371.0,0.0,3850000.0,61727607.0,A,21.5,0.0,32.3,30.3,0,29.2,3850000.0,15431902.0,0.882,0.055,0.127,0.0587,0.626,0.39399999999999996
20210100729,61000000.0,3,4025294,755555.0,0.0,324500.0,0.0,I,100.0,0.0,100.02,101.59,0,8.916666667000001,324500.0,0.0,0.0,0.005319671999999999,0.017149446999999998,0.006982393000000001,0.076106615,0.095337536
20210114317,7000000.0,3,7367974,6610212.0,2000000.0,841281.0,7346154.0,B,32.4,4.76,15.7,20.4,0,12.8,2841281.0,2448718.0,1.05,0.406,0.0464,0.122,1.0,0.97
20210110856,56000000.0,3,6673895,3945891.0,0.0,3630797.0,0.0,A,100.0,0.0,100.0,100.0,0,11.8,3630797.0,0.0,0.0,0.0648,0.0786,0.037000000000000005,0.175,0.24600000000000002
20210106954,6000000.0,2,438718,428000.0,0.0,460105.0,0.0,A,0.0,0.0,48.6,51.1,0,1.83,460105.0,0.0,0.0,0.0767,0.0386,0.025,0.034,0.0079
20210104717,250000000.0,3,207191532,241000000.0,0.0,26250797.0,443000000.0,H,11.8,106.0,24.2,54899.0,0,4.33,26250797.0,148000000.0,1.77,0.105,0.0699,0.193,0.802,1.36
20210114684,56000000.0,4,37714416,28652688.0,0.0,4533117.0,29815941.0,F,28.8,0.0,17.3,100.0,0,12.2,4533117.0,7453985.0,0.532,0.0809,0.052000000000000005,0.0,0.47200000000000003,0.00147
20210114794,21000000.0,3,11343944,8732096.0,0.0,1535990.0,10429403.0,E,23.6,0.0,115.0,79.8,0,8.5,1535990.0,3476468.0,0.49700000000000005,0.0731,0.0798,0.0824,0.529,0.563
20210105388,70000000.0,3,35431615,6095133.0,0.0,821374.0,28840075.0,A,25.1,0.0,44.4,51.3,0,14.0,821374.0,9613358.0,0.41200000000000003,0.0117,0.18600000000000003,0.183,0.45799999999999996,0.484
20210108433,5000000.0,2,5249079,6014828.0,0.0,0.0,5278519.0,B,0.0,4.44,33.6,66.1,0,2.5,0.0,2639260.0,1.06,0.0,0.34,0.32899999999999996,0.748,0.537
20210107002,80000000.0,2,142553,144776.0,0.0,385.0,0.0,E,34.4,0.0,0.0,0.0,1,3.67,385.0,0.0,0.0,4.81e-06,0.00011899999999999999,0.0,0.0013599999999999999,0.00057
20210109771,20000000.0,2,12490100,6043645.0,3500000.0,2419847.0,0.0,A,101.0,0.0,100.0,105.0,0,2.17,5919847.0,0.0,0.0,0.29600000000000004,0.295,0.193,0.445,0.478
20210107977,10000000.0,2,10447092,8713381.0,0.0,1227476.0,10429403.0,I,0.0,4.49,12.7,12.3,0,4.42,1227476.0,5214702.0,1.04,0.12300000000000001,0.0737,0.0799,1.06,1.12
20210106619,7000000.0,2,4564980,2345010.0,0.0,2150000.0,0.0,J,1406.0,0.0,325.0,60.8,0,9.58,2150000.0,0.0,0.0,0.307,0.34299999999999997,0.40700000000000003,0.518,0.408
20210114064,14000000.0,2,2719234,2727655.0,0.0,0.0,0.0,G,0.0,0.0,27.5,51.7,0,8.75,0.0,0.0,0.0,0.0,0.10800000000000001,0.132,0.19899999999999998,0.157
20210115246,7000000.0,2,3590066,3366673.0,0.0,260000.0,3581507.0,F,25.6,0.0,11.5,13.3,0,12.0,260000.0,1790754.0,0.512,0.0371,0.0,0.0,0.512,0.527
20210111158,3000000.0,2,2730920,2631739.0,0.0,0.0,2719061.0,I,13.2,0.0,9.86,50.0,0,6.17,0.0,1359531.0,0.9059999999999999,0.0,0.257,0.0,0.9229999999999999,0.000667
20210108765,3000000.0,2,3310302,3217387.0,0.0,0.0,3313909.0,C,101.0,9.93,115.0,60.6,0,3.25,0.0,1656955.0,1.1,0.0,0.66,0.175,0.8759999999999999,0.0972
20210101550,6000000.0,2,5273817,5089498.0,0.0,427000.0,0.0,H,148.36,0.0,100.0,100.0,0,1.5,427000.0,0.0,0.0,0.071166667,0.566666667,0.48799138799999997,0.63496925,0.47213372200000003
20210115177,5000000.0,2,4900167,1622650.0,0.0,720000.0,4887260.0,A,72.5,0.0,45.1,42.8,0,3.0,720000.0,2443630.0,0.977,0.14400000000000002,0.127,0.0925,0.982,0.924
20210112793,6000000.0,2,237243,153999.0,0.0,207890.0,314540.0,A,101.0,0.0,50.0,66.7,0,1.83,207890.0,157270.0,0.0524,0.0346,0.9440000000000001,0.83,0.0329,0.275
20210112990,3000000.0,2,3005700,2490839.0,400000.0,1946300.0,2893113.0,H,100.0,0.22,100.0,100.0,0,2.83,2346300.0,1446557.0,0.9640000000000001,0.782,0.725,0.9490000000000001,0.846,1.16
20210113426,48000000.0,5,104268774,97309319.0,0.0,0.0,104000000.0,A,0.0,120.0,11.0,12.6,0,10.6,0.0,20715024.0,2.16,0.0,0.0801,0.0457,2.05,3.75
20210109612,5000000.0,3,508328,470840.0,0.0,0.0,459442.0,A,100.0,0.0,54.8,64.9,0,4.92,0.0,153147.0,0.0919,0.0,0.121,0.428,0.324,0.93
20210104070,6000000.0,2,2912241,916691.0,0.0,0.0,0.0,A,0.0,0.0,50.0,100.0,0,10.5,0.0,0.0,0.0,0.0,0.0184,0.0862,0.522,0.535
20210104356,4000000.0,2,4819268,4681408.0,0.0,0.0,4899610.0,A,0.0,21.8,8.19,19.1,0,4.92,0.0,2449805.0,1.22,0.0,0.0227,0.0661,1.12,0.9890000000000001
20210115001,5000000.0,2,5540327,4222505.0,200000.0,296540.0,5010555.0,A,26.7,11.5,18.3,66.5,0,1.17,496540.0,2505278.0,1.0,0.0993,0.105,0.27,0.9540000000000001,1.14
20210111813,5000000.0,2,4516527,4379975.0,0.0,0.0,0.0,G,99.8,0.0,49.0,45.4,0,6.0,0.0,0.0,0.0,0.0,0.205,0.0666,0.415,0.0735
20210111028,20000000.0,3,14166835,3141366.0,0.0,2029535.0,3546668.0,A,100.0,0.0,100.0,101.0,0,9.33,2029535.0,1182223.0,0.177,0.10099999999999999,0.146,0.0451,0.6629999999999999,0.516
20210106532,6000000.0,2,5747174,4814011.0,0.0,0.0,4170762.0,A,0.0,0.0,8.46,5.19,0,8.67,0.0,2085381.0,0.695,0.0,0.212,0.0278,0.632,0.314
20210112405,9000000.0,2,5295644,653224.0,0.0,2320944.0,0.0,A,100.0,0.0,105.0,0.0,0,12.0,2320944.0,0.0,0.0,0.258,0.0384,0.0359,0.444,0.777
20210101751,58000000.0,5,60910558,52605222.0,0.0,3584057.0,53972019.0,A,26.12,4.33,18.95,15.07,0,20.0,3584057.0,10794403.8,0.930552052,0.061794086,0.09750700000000001,0.083060345,1.0325550909999999,0.966566575
20210112522,6000000.0,2,2799028,2811001.0,0.0,24460.0,2853057.0,A,0.0,0.0,9.63,14.4,0,5.33,24460.0,1426529.0,0.47600000000000003,0.004079999999999999,0.00877,0.0548,0.529,0.5379999999999999
20210103902,8000000.0,2,2660094,2220413.0,0.0,1027858.0,0.0,A,100.0,0.0,75.0,18.5,0,3.33,1027858.0,0.0,0.0,0.128,0.126,0.14400000000000002,0.36700000000000005,0.33399999999999996
20210101520,85000000.0,5,15129711,1846617.0,0.0,10680604.0,4541084.0,A,100.0,0.0,76.13,100.1,0,6.833333333,10680604.0,908216.8,0.053424518,0.125654165,0.059957990999999995,0.039099404,0.124491035,0.047943012
20210108940,5000000.0,2,5778535,5769235.0,0.0,5315685.0,5769235.0,A,123.0,15.4,100.0,207.0,0,4.5,5315685.0,2884618.0,1.15,1.06,0.758,0.787,0.833,1.35
20210110995,200000000.0,4,58232470,5333265.0,0.0,16700815.0,0.0,A,100.0,0.0,56.1,67.9,0,5.67,16700815.0,0.0,0.0,0.0835,0.157,0.149,0.318,0.139
20210109524,5000000.0,2,534002,539258.0,0.0,529600.0,0.0,E,0.0,0.0,0.0,0.0,0,6.0,529600.0,0.0,0.0,0.106,0.0246,0.008,0.0238,0.0
20210103588,9000000.0,2,2669231,3134473.0,0.0,0.0,2675988.0,A,0.0,0.0,10.1,9.1,0,15.2,0.0,1337994.0,0.297,0.0,0.0,0.0175,0.336,0.382
20210115444,7000000.0,2,41549,40929.0,0.0,9653.0,38699.0,F,0.0,0.0,0.0,0.0,0,13.1,9653.0,19350.0,0.005529999999999999,0.0013800000000000002,5.59e-05,0.0013599999999999999,0.006640000000000001,0.0017100000000000001
20210105540,8000000.0,2,1989984,205000.0,0.0,194724.0,1776030.0,A,0.0,0.0,42.0,30.4,0,1.75,194724.0,888015.0,0.222,0.0243,0.00759,0.151,0.262,0.38299999999999995
20210103509,11000000.0,2,5794454,532417.0,0.0,0.0,0.0,A,99.4,0.0,49.7,42.2,0,14.3,0.0,0.0,0.0,0.0,0.121,0.188,0.6679999999999999,1.25
20210105508,7000000.0,3,321216,161999.0,0.0,138584.0,324431.0,A,101.0,0.0,75.0,66.7,0,7.33,138584.0,108144.0,0.0463,0.0198,0.0431,0.11800000000000001,0.038,0.171
20210110309,8000000.0,2,7796252,8298427.0,0.0,14000.0,7319888.0,A,10.4,0.0,14.2,17.4,0,2.25,14000.0,3659944.0,0.915,0.00175,0.0037,0.0274,0.915,0.9390000000000001
20210100125,15000000.0,2,14602257,9534487.0,0.0,4654956.0,12559437.0,H,65.48,0.0,84.52,100.01,0,4.083333333,4654956.0,6279718.5,0.8372958,0.3103304,0.27205,0.3974,0.4471812,0.133623978
20210103433,7000000.0,2,295917,145080.0,0.0,155662.0,0.0,A,100.0,0.0,159.0,45.6,0,13.0,155662.0,0.0,0.0,0.0222,0.0405,0.0401,0.0419,0.0119
20210112975,20000000.0,3,2516198,1229553.0,0.0,2374940.0,0.0,A,100.0,0.0,100.0,119.0,0,5.33,2374940.0,0.0,0.0,0.11900000000000001,0.151,0.149,0.156,0.16899999999999998
20210108301,5000000.0,2,2241637,1880543.0,0.0,221900.0,2030023.0,A,0.0,0.0,50.0,100.0,0,5.33,221900.0,1015012.0,0.406,0.0444,0.0438,0.0,0.242,0.124
20210102729,10000000.0,2,5213854,2117641.0,0.0,0.0,6026005.0,I,83.4,0.0,57.4,66.3,0,3.33,0.0,3013003.0,0.603,0.0,0.0404,0.0727,0.591,0.563
20210110047,5000000.0,2,4820569,4680828.0,0.0,18703.0,0.0,G,100.0,0.0,59.0,91.3,0,4.33,18703.0,0.0,0.0,0.00374,0.521,0.226,0.7240000000000001,0.212
20210111213,5000000.0,2,4255492,3006592.0,0.0,0.0,3190006.0,A,0.0,0.0,66.9,100.0,0,6.5,0.0,1595003.0,0.638,0.0,0.0,0.218,0.833,0.821
20210101478,20000000.0,4,10684819,6261940.0,0.0,0.0,10316851.0,A,39.03,0.0,61.2,90.37,0,2.0,0.0,2579212.75,0.51584255,0.0,0.165935,0.075,0.41741778799999996,0.07496255
20210110951,39000000.0,2,42010445,41428271.0,0.0,0.0,30792480.0,A,0.0,12.6,12.6,10.4,0,9.83,0.0,15396240.0,0.79,0.0,0.0647,0.0868,0.9179999999999999,0.866
20210113600,20000000.0,3,6769149,4623337.0,0.0,122320.0,4711076.0,A,0.0,0.0,13.2,14.8,0,2.75,122320.0,1570359.0,0.23600000000000002,0.0061200000000000004,0.0,0.0135,0.287,0.35600000000000004
20210100216,3000000.0,2,679344,330559.0,0.0,405680.0,615584.0,A,100.0,0.0,100.03,80.55,0,3.5,405680.0,307792.0,0.205194667,0.135226667,0.154566667,0.156733777,0.186381333,0.170463
20210105156,8000000.0,2,607572,400000.0,0.0,200000.0,610021.0,A,100.0,0.0,40.4,25.5,0,5.42,200000.0,305011.0,0.0763,0.0249,0.0338,0.0494,0.0828,0.111
20210103293,3000000.0,2,3618954,3533223.0,0.0,0.0,3594140.0,I,0.0,20.7,11.6,15.0,0,1.83,0.0,1797070.0,1.2,0.0,0.025,0.13,1.11,1.11
20210111669,100000000.0,5,108158508,108000000.0,0.0,3455265.0,104000000.0,A,36.6,4.97,38.6,101.0,0,12.0,3455265.0,20715024.0,1.04,0.0346,0.41600000000000004,0.16899999999999998,0.9359999999999999,0.7340000000000001
20210108321,10000000.0,2,6289804,1272913.0,0.0,0.0,6254547.0,A,26.4,0.0,117.0,68.5,0,1.67,0.0,3127274.0,0.625,0.0,0.035,0.209,0.629,0.735
20210102784,79000000.0,2,98596903,63551200.0,0.0,0.0,99930662.0,F,0.0,19.0,51.7,100.0,0,13.4,0.0,50000000.0,1.26,0.0,0.133,0.289,1.19,0.9740000000000001
20210102183,20000000.0,3,7714826,5269541.0,0.0,1715750.0,6253857.0,A,0.0,0.0,50.0,86.2,0,2.42,1715750.0,2084619.0,0.313,0.0858,0.154,0.17600000000000002,0.278,0.203
20210108916,3000000.0,2,2577898,2569892.0,0.0,845860.0,2580453.0,G,17.6,0.0,60.1,100.0,0,5.0,845860.0,1290227.0,0.86,0.282,0.348,0.622,0.531,0.645
20210104878,20000000.0,2,263048,233095.0,0.0,143990.0,256809.0,B,100.0,0.0,75.4,100.0,0,1.92,143990.0,128405.0,0.0128,0.0072,0.0452,0.0494,0.0591,0.0366
20210107307,20000000.0,2,10536933,2210223.0,0.0,4130602.0,3083334.0,F,0.0,0.0,371.0,498.0,0,7.83,4130602.0,1541667.0,0.154,0.207,0.14,0.0791,0.386,0.706
20210109355,7000000.0,3,7429711,2832761.0,0.0,0.0,6090726.0,B,0.0,6.48,74.9,79.2,0,12.0,0.0,2030242.0,0.87,0.0,0.33799999999999997,0.152,0.8029999999999999,0.377
20210104903,15000000.0,3,16307150,7518259.0,0.0,0.0,16118506.0,B,0.0,8.75,12.3,73.5,0,4.67,0.0,5372835.0,1.07,0.0,0.0,0.495,1.18,1.4
20210106980,7000000.0,2,3642020,2762060.0,0.0,14755.0,0.0,F,103.0,0.0,81.2,83.3,0,10.0,14755.0,0.0,0.0,0.0021100000000000003,0.326,0.315,0.46799999999999997,0.377
20210100446,3000000.0,2,2545407,2475793.0,0.0,0.0,2497853.0,B,23.04,0.0,7.6,9.47,0,1.6666666669999999,0.0,1248926.5,0.8326176670000001,0.0,0.020833333,0.06111111,0.9093385829999999,0.9657566670000001
20210103234,5000000.0,2,5379645,5150408.0,0.0,100000.0,5387105.0,I,0.0,7.62,14.5,21.9,0,0.917,100000.0,2693553.0,1.08,0.02,0.13,0.0451,1.05,0.885
20210108001,7000000.0,3,2068362,1142303.0,0.0,419560.0,1841454.0,A,0.0,0.0,49.7,91.1,0,18.1,419560.0,613818.0,0.263,0.0599,0.061,0.00686,0.195,0.0685
20210108339,3000000.0,2,735426,596947.0,0.0,200000.0,631829.0,B,0.0,0.0,0.0,0.0,0,0.75,200000.0,315915.0,0.21100000000000002,0.0667,0.0395,6.67e-07,0.18100000000000002,0.002
20210102553,4000000.0,2,4359047,2520729.0,0.0,17685.0,3934440.0,A,22.3,8.97,27.9,26.7,0,0.75,17685.0,1967220.0,0.9840000000000001,0.00442,0.0649,0.41700000000000004,1.21,0.807
20210103513,6000000.0,2,3398517,2349449.0,0.0,1439382.0,3596147.0,G,100.0,0.0,64.9,37.8,0,1.83,1439382.0,1798074.0,0.599,0.24,0.249,0.0993,0.365,0.325
20210104684,5000000.0,2,2093743,53541.0,0.0,2127942.0,0.0,A,100.0,0.0,100.0,100.0,0,2.67,2127942.0,0.0,0.0,0.426,0.115,0.0238,0.114,0.0549
20210113567,13000000.0,4,6318865,6803117.0,0.0,1473280.0,6277973.0,A,30.6,0.0,10.1,6.5,0,12.8,1473280.0,1569493.0,0.483,0.113,0.0426,0.0263,0.413,0.295
20210111087,72000000.0,3,10385867,3915385.0,0.0,2729225.0,0.0,A,100.0,0.0,97.3,88.6,0,5.75,2729225.0,0.0,0.0,0.0379,0.0708,0.135,0.128,0.154
20210109931,7000000.0,2,4508458,4802370.0,0.0,9500.0,4699082.0,A,0.0,0.0,4.45,11.1,0,7.58,9500.0,2349541.0,0.6709999999999999,0.0013599999999999999,0.0,0.019,0.6940000000000001,0.71
20210104849,25000000.0,1,15539368,18000000.0,0.0,0.0,14089116.0,B,18.0,0.0,14.1,70.0,0,4.33,0.0,14089116.0,0.564,0.0,0.0215,0.39799999999999996,0.618,0.496
20210109766,19000000.0,5,5380906,4565021.0,0.0,1404000.0,0.0,F,100.0,0.0,100.0,100.0,0,10.7,1404000.0,0.0,0.0,0.0739,0.193,0.175,0.261,0.255
20210110403,80000000.0,3,49035661,37778303.0,0.0,163000.0,44146980.0,A,12.3,0.0,12.7,13.6,0,5.33,163000.0,14715660.0,0.552,0.0020399999999999997,0.0356,0.184,0.615,0.625
20210105952,30000000.0,3,35074905,30354607.0,0.0,4656653.0,34289513.0,A,16.0,13.4,74.9,66.7,0,5.92,4656653.0,11429838.0,1.14,0.155,0.782,0.996,1.07,1.12
20210110893,5000000.0,2,2557923,836333.0,0.0,383212.0,2594428.0,F,0.0,0.0,25.8,53.7,0,5.75,383212.0,1297214.0,0.519,0.0766,0.165,0.159,0.32,0.215
20210102365,10000000.0,3,4962790,3052766.0,0.0,900000.0,2728609.0,E,100.0,0.0,99.5,65.6,0,3.25,900000.0,909536.0,0.273,0.09,0.151,0.183,0.436,0.5
20210103404,5000000.0,2,4829701,4825172.0,0.0,0.0,4755595.0,F,0.0,0.0,52.5,100.0,0,4.25,0.0,2377798.0,0.951,0.0,0.233,0.462,0.475,0.907
20210115185,15000000.0,3,10702038,3215976.0,0.0,1155938.0,7019824.0,A,82.2,0.0,71.4,79.8,0,11.5,1155938.0,2339941.0,0.46799999999999997,0.0771,0.17300000000000001,0.129,0.655,0.366
20210105343,5000000.0,2,4879062,4883595.0,0.0,0.0,4840633.0,G,0.0,0.0,41.2,45.0,0,6.58,0.0,2420317.0,0.968,0.0,0.20600000000000002,0.27399999999999997,0.728,0.386
20210101179,4000000.0,2,112159,61559.0,0.0,55000.0,0.0,G,100.0,0.0,100.0,100.93,0,4.583333333,55000.0,0.0,0.0,0.01375,0.01005775,0.093474418,0.084578313,0.287685418
20210104895,13000000.0,2,5538776,1311089.0,0.0,0.0,0.0,A,100.0,0.0,99.7,99.9,0,3.58,0.0,0.0,0.0,0.0,0.00221,0.151,0.401,0.563
20210101293,8000000.0,2,156087,149050.0,0.0,0.0,141659.0,A,0.0,0.0,0.0,66.67,0,5.333333333,0.0,70829.5,0.017707375,0.0,0.004519781,0.035876916,0.018173218999999997,0.043292084
20210109903,10000000.0,2,7236167,1200000.0,0.0,4883862.0,0.0,A,100.0,0.0,100.0,100.0,0,5.83,4883862.0,0.0,0.0,0.488,0.353,0.49,0.264,0.46299999999999997
20210101358,80000000.0,5,8729487,3555198.0,0.0,0.0,6038820.0,F,0.0,0.0,77.49,100.0,0,12.91666667,0.0,1207764.0,0.07548525,0.0,0.049375,0.066920704,0.097162575,0.09669626699999999
20210114480,29000000.0,3,30236347,18145903.0,13200000.0,15390711.0,27586210.0,A,68.8,4.26,57.6,72.0,0,7.0,28590711.0,9195403.0,0.951,0.986,0.284,0.337,0.871,0.7509999999999999
20210103554,86000000.0,3,90427130,50463998.0,0.0,1059900.0,85657171.0,A,0.0,3.71,25.1,83.7,0,9.67,1059900.0,28552390.0,0.996,0.0123,0.0678,0.245,0.9990000000000001,0.943
20210104867,10000000.0,2,255591,235865.0,0.0,53800.0,237010.0,F,0.0,0.0,75.0,100.0,0,10.8,53800.0,118505.0,0.0237,0.005379999999999999,0.0135,-0.00921,0.0167,0.035
20210103740,6000000.0,1,5904885,3745035.0,0.0,2382100.0,0.0,E,100.0,0.0,100.0,100.0,0,8.75,2382100.0,0.0,0.0,0.397,0.639,0.413,0.614,0.19
20210103295,30000000.0,3,9683454,1420071.0,0.0,0.0,0.0,A,0.0,0.0,25.0,44.2,0,6.58,0.0,0.0,0.0,0.0,0.0,0.14400000000000002,0.326,0.35600000000000004
20210103154,20000000.0,3,15353066,10923355.0,0.0,4845000.0,15848589.0,A,43.2,0.0,38.6,25.0,0,5.08,4845000.0,5282863.0,0.792,0.242,0.10400000000000001,0.0333,0.514,0.33399999999999996
20210111069,45000000.0,5,17642624,17668491.0,0.0,3035669.0,18093703.0,F,40.1,0.0,50.5,50.6,0,10.9,3035669.0,3618741.0,0.402,0.0675,0.14800000000000002,0.282,0.309,0.355
20210104074,3000000.0,2,2983299,2877514.0,0.0,1700000.0,0.0,A,101.0,0.0,75.0,82.3,0,5.25,1700000.0,0.0,0.0,0.5670000000000001,0.648,0.7390000000000001,0.9229999999999999,0.637
20210114932,6000000.0,2,111028,89000.0,0.0,385.0,72962.0,A,0.0,0.0,30.7,9.49,0,5.25,385.0,36481.0,0.0122,6.42e-05,0.0,0.0,0.0401,0.191
20210105860,80000000.0,5,8831295,3012700.0,0.0,5571206.0,6074072.0,A,99.9,0.0,97.5,100.0,0,2.92,5571206.0,1214814.0,0.0759,0.0696,0.0465,0.0548,0.0558,0.0663
20210107837,3000000.0,2,3081066,3081133.0,0.0,0.0,3085213.0,C,24.7,2.71,16.2,26.8,0,4.92,0.0,1542607.0,1.03,0.0,0.0954,0.0379,0.9109999999999999,0.9440000000000001
20210103115,20000000.0,2,20300200,20328979.0,0.0,0.0,20213955.0,K,0.0,0.72,7.51,39.0,0,1.33,0.0,10106978.0,1.01,0.0,0.0914,0.381,1.02,1.04
20210112667,9000000.0,4,3677699,620335.0,0.0,0.0,0.0,A,99.4,0.0,74.2,33.0,0,4.67,0.0,0.0,0.0,0.0,0.239,0.0585,0.312,0.0627
20210100551,5000000.0,2,169966,88836.0,0.0,48400.0,0.0,A,100.0,0.0,69.46,97.04,0,2.0,48400.0,0.0,0.0,0.00968,0.00567095,0.0,0.02233515,0.021085866
20210102215,20000000.0,2,21854681,21697072.0,0.0,0.0,21748775.0,K,0.0,8.62,43.2,100.0,0,1.33,0.0,10874388.0,1.09,0.0,0.247,0.55,1.03,0.963
20210102106,3000000.0,2,3416787,3083635.0,0.0,346000.0,3119179.0,A,21.2,11.9,19.0,20.5,0,4.33,346000.0,1559590.0,1.04,0.115,0.10099999999999999,0.111,1.09,1.03
20210103267,75000000.0,4,10019242,9135626.0,0.0,9312110.0,0.0,A,100.0,0.0,100.0,100.0,0,2.5,9312110.0,0.0,0.0,0.124,0.0899,0.0895,0.0815,0.0992
20210108426,12000000.0,2,10241186,7196543.0,0.0,3000000.0,0.0,A,3140.0,1.15,569.0,133.0,0,5.5,3000000.0,0.0,0.0,0.25,0.14800000000000002,0.385,0.638,0.424
